Topic_Year,Citation_feature,Topic_num,Five_Year_Percent,Three_Year_Percent,Sum_SJR,Avg_SJR,Year,Topic,Growth_Rate,Citation_Growth_Rate,Year_Growth_Rate,Target,Avg_SJR_1,Avg_SJR_2,Avg_SJR_3,Sum_SJR_1,Sum_SJR_2,Sum_SJR_3,Review_AMT
3_2013,0.00049608417159431,299.0,0.26288659793814434,0.38428417653390745,473.2249999999997,1.325560224089635,2013,3,0.09523809523809534,0.07663878057136064,0.12093576526566219,-0.025697670027566843,1.4508561872909704,1.3032307692307696,1.554561181434599,433.80600000000015,355.7820000000001,368.431,30.0
3_2014,0.0003676717143573937,357.0,0.25921219822109276,0.38345864661654133,570.1379999999994,1.3973970588235278,2014,3,0.19397993311036799,-0.2588521557223359,0.11602405376724434,0.07795587934312365,1.325560224089635,1.4508561872909704,1.3032307692307696,473.2249999999997,433.80600000000015,355.7820000000001,45.0
3_2015,0.0003356274304055305,408.0,0.25598219254312743,0.37551020408163266,579.2799999999999,1.2593043478260866,2015,3,0.1428571428571428,-0.08715460749508364,0.12107765451664032,0.021779488340502473,1.3973970588235278,1.325560224089635,1.4508561872909704,570.1379999999994,473.2249999999997,433.80600000000015,59.0
3_2016,0.00031093525719142243,460.0,0.24329692154915591,0.36082474226804123,592.6149999999998,1.2094183673469383,2016,3,0.12745098039215685,-0.07357018818239358,0.037319762510602095,0.09013121788155476,1.2593043478260866,1.3973970588235278,1.325560224089635,579.2799999999999,570.1379999999994,473.2249999999997,53.0
3_2017,0.00025823084753116295,490.0,0.21725239616613418,0.3338008415147265,637.8800000000001,1.3400840336134456,2017,3,0.0652173913043479,-0.1695028416408012,0.07331698010357046,-0.008099588799222568,1.2094183673469383,1.2593043478260866,1.3973970588235278,592.6149999999998,579.2799999999999,570.1379999999994,69.0
3_2018,0.00028006800896746063,476.0,0.21523320496362858,0.3424098025867937,0.0,0.0,2018,3,-0.02857142857142858,0.08456449585738368,0.06500761808024369,-0.09357904665167227,1.3400840336134456,1.2094183673469383,1.2593043478260866,637.8800000000001,592.6149999999998,579.2799999999999,68.0
4_1996,0.002714050082471135,26.0,0.25806451612903225,0.3595505617977528,0.0,0.0,1996,4,-0.9453781512605042,8.690682247062583,,,0.0,1.3400840336134456,1.2094183673469383,0.0,637.8800000000001,592.6149999999998,0.0
4_1997,0.0005859118919627639,32.0,0.16030534351145037,0.26582278481012656,0.0,0.0,1997,4,0.23076923076923084,-0.7841189830110677,0.1802721088435375,0.05049712192569333,0.0,0.0,1.3400840336134456,0.0,0.0,637.8800000000001,0.0
4_1998,0.0014883562921689348,21.0,0.2198581560283688,0.36904761904761907,0.0,0.0,1998,4,-0.34375,1.5402390915518804,0.0835734870317002,-0.4273234870317002,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4_1999,0.0014503711471067083,31.0,0.25675675675675674,0.4222222222222222,24.973000000000003,0.6571842105263158,1999,4,0.4761904761904763,-0.02552154028043374,0.1914893617021276,0.28470111448834867,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4_2000,0.0012398547411521111,38.0,0.2694610778443114,0.39473684210526316,28.95,0.6433333333333333,2000,4,0.22580645161290325,-0.14514657601576575,0.1004464285714286,0.12536002304147464,0.6571842105263158,0.0,0.0,24.973000000000003,0.0,0.0,1.0
4_2001,0.0007298472197697786,45.0,0.23728813559322035,0.336,23.597,0.5618333333333334,2001,4,0.18421052631578938,-0.4113445748559367,0.08924949290060846,0.09496103341518092,0.6433333333333333,0.6571842105263158,0.0,28.95,24.973000000000003,0.0,4.0
4_2002,0.0019971380515598205,42.0,0.2571428571428571,0.3829787234042553,46.85399999999999,0.8676666666666665,2002,4,,,,,,,,,,,4.0
4_2003,0.0011321060243116628,54.0,0.21145374449339208,0.3333333333333333,62.81999999999999,1.3087499999999999,2003,4,0.2857142857142858,-0.433135819816033,0.21805792163543436,0.06765636407885145,0.8676666666666665,,,46.85399999999999,,,5.0
4_2004,0.000840245026291538,48.0,0.22540983606557377,0.3503184713375796,43.191,0.7852909090909092,2004,4,-0.11111111111111116,-0.25780359061120683,0.16083916083916083,-0.271950271950272,1.3087499999999999,0.8676666666666665,,62.81999999999999,46.85399999999999,,1.0
4_2005,0.000502635046113307,55.0,0.26296296296296295,0.40804597701149425,42.871,0.6038169014084508,2005,4,0.14583333333333326,-0.4017994389901822,0.17349397590361448,-0.027660642570281224,0.7852909090909092,1.3087499999999999,0.8676666666666665,43.191,62.81999999999999,46.85399999999999,0.0
4_2006,0.0005560653116251673,71.0,0.19148936170212766,0.3,49.29800000000001,0.9129259259259261,2006,4,0.290909090909091,0.1063003185412894,0.3613963039014374,-0.07048721299234639,0.6038169014084508,0.7852909090909092,1.3087499999999999,42.871,43.191,62.81999999999999,2.0
4_2007,0.0007189560452748114,54.0,0.2897196261682243,0.42660550458715596,71.56700000000001,0.7695376344086022,2007,4,-0.23943661971830987,0.2929345352861097,-0.13650075414781293,-0.10293586557049694,0.9129259259259261,0.6038169014084508,0.7852909090909092,49.29800000000001,42.871,43.191,6.0
4_2008,0.000540108830637247,93.0,0.2561307901907357,0.3900414937759336,68.464,0.7283404255319149,2008,4,0.7222222222222223,-0.2487595949891519,0.46113537117903936,0.26108685104318297,0.7695376344086022,0.9129259259259261,0.6038169014084508,71.56700000000001,49.29800000000001,42.871,4.0
4_2009,0.0003201911424879644,94.0,0.27102803738317754,0.38283828382838286,104.806,0.9035,2009,4,0.010752688172043001,-0.40717291715044335,0.10579796772265393,-0.09504527955061093,0.7283404255319149,0.7695376344086022,0.9129259259259261,68.464,71.56700000000001,49.29800000000001,5.0
4_2010,0.0004605973817568519,116.0,0.26239669421487605,0.3768545994065282,139.44800000000004,1.0980157480314963,2010,4,0.23404255319148937,0.4385075682540631,0.09297297297297291,0.14106958021851645,0.9035,0.7283404255319149,0.7695376344086022,104.806,68.464,71.56700000000001,13.0
4_2011,0.0002667544296991168,127.0,0.21818181818181817,0.3305785123966942,119.771,0.9980916666666667,2011,4,0.09482758620689657,-0.42085118095626584,0.185459940652819,-0.09063235444592244,1.0980157480314963,0.9035,0.7283404255319149,139.44800000000004,104.806,68.464,5.0
4_2012,0.0002902648581458564,120.0,0.2188034188034188,0.3413333333333333,152.58600000000004,1.1920781250000003,2012,4,-0.055118110236220486,0.0881351004114832,0.052148518982060965,-0.10726662921828145,0.9980916666666667,1.0980157480314963,0.9035,119.771,139.44800000000004,104.806,17.0
4_2013,0.00036656379606485036,128.0,0.2279874213836478,0.36895674300254455,138.198,0.9530896551724138,2013,4,0.06666666666666665,0.2628597151111356,0.12093576526566219,-0.054269098598995535,1.1920781250000003,0.9980916666666667,1.0980157480314963,152.58600000000004,119.771,139.44800000000004,15.0
4_2014,0.00026874915402395286,145.0,0.2341678939617084,0.3680555555555556,142.14899999999997,0.8940188679245281,2014,4,0.1328125,-0.2668420697596461,0.11602405376724434,0.01678844623275566,0.9530896551724138,1.1920781250000003,0.9980916666666667,138.198,152.58600000000004,119.771,19.0
4_2015,0.00023735385272182058,159.0,0.2530446549391069,0.38085539714867617,166.99300000000005,0.893010695187166,2015,4,0.096551724137931,-0.11682009350375144,0.12107765451664032,-0.024525930378709315,0.8940188679245281,0.9530896551724138,1.1920781250000003,142.14899999999997,138.198,152.58600000000004,21.0
4_2016,0.00014452618895528373,187.0,0.20742637644046094,0.3188976377952756,148.28399999999996,0.9153333333333331,2016,4,0.17610062893081757,-0.3910939835273335,0.037319762510602095,0.13878086642021548,0.893010695187166,0.8940188679245281,0.9530896551724138,166.99300000000005,142.14899999999997,138.198,16.0
4_2017,0.0002786105811453317,162.0,0.23446658851113716,0.36429872495446264,212.77799999999996,1.0638899999999998,2017,4,-0.1336898395721925,0.927751524891683,0.07331698010357046,-0.20700681967576295,0.9153333333333331,0.893010695187166,0.8940188679245281,148.28399999999996,166.99300000000005,142.14899999999997,29.0
4_2018,0.0001642823455431536,200.0,0.2236842105263158,0.36042402826855124,0.0,0.0,2018,4,0.23456790123456783,-0.4103513769369048,0.06500761808024369,0.16956028315432414,1.0638899999999998,0.9153333333333331,0.893010695187166,212.77799999999996,148.28399999999996,166.99300000000005,26.0
5_1996,0.003732943469785575,20.0,0.2727272727272727,0.421875,0.0,0.0,1996,5,-0.9,21.722730537134968,,,0.0,1.0638899999999998,0.9153333333333331,0.0,212.77799999999996,148.28399999999996,1.0
5_1997,0.004144632373293708,27.0,0.21296296296296297,0.32857142857142857,0.0,0.0,1997,5,0.3500000000000001,0.11028533028703524,0.1802721088435375,0.16972789115646258,0.0,0.0,1.0638899999999998,0.0,0.0,212.77799999999996,2.0
5_1998,0.0029301617245876795,23.0,0.35074626865671643,0.4845360824742268,0.0,0.0,1998,5,-0.14814814814814814,-0.293022526323824,0.0835734870317002,-0.23172163517984834,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5_1999,0.0015252170431174126,47.0,0.2777777777777778,0.391304347826087,33.26500000000001,0.7392222222222224,1999,5,1.0434782608695654,-0.47947683900210836,0.1914893617021276,0.8519888991674378,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5_2000,0.003335853974928838,45.0,0.25263157894736843,0.34285714285714286,36.641999999999996,0.7633749999999999,2000,5,-0.04255319148936165,1.1871339492185577,0.1004464285714286,-0.14299962006079026,0.7392222222222224,0.0,0.0,33.26500000000001,0.0,0.0,3.0
5_2001,0.001793086631519646,48.0,0.2590909090909091,0.38,54.373000000000026,0.9539122807017548,2001,5,0.06666666666666665,-0.46248047876319376,0.08924949290060846,-0.02258282623394181,0.7633749999999999,0.7392222222222224,0.0,36.641999999999996,33.26500000000001,0.0,2.0
5_2002,0.0011486602965299708,57.0,0.2783882783882784,0.4198895027624309,74.20799999999997,0.9764210526315785,2002,5,,,,,,,,,,,0.0
5_2003,0.0013603235814547677,76.0,0.23389830508474577,0.3415841584158416,66.153,0.9587391304347826,2003,5,0.33333333333333326,0.1842696971108151,0.21805792163543436,0.1152754116978989,0.9764210526315785,,,74.20799999999997,,,3.0
5_2004,0.002149780713986983,69.0,0.2857142857142857,0.40816326530612246,87.67400000000002,0.8767400000000002,2004,5,-0.09210526315789469,0.5803451056019686,0.16083916083916083,-0.2529444239970555,0.9587391304347826,0.9764210526315785,,66.153,74.20799999999997,,10.0
5_2005,0.0015198067632850242,100.0,0.3303769401330377,0.46855345911949686,167.56699999999995,1.1246107382550332,2005,5,0.4492753623188406,-0.29304102813984645,0.17349397590361448,0.2757813864152261,0.8767400000000002,0.9587391304347826,0.9764210526315785,87.67400000000002,66.153,74.20799999999997,12.0
5_2006,0.0006388682153183474,149.0,0.2151394422310757,0.3025210084033613,94.789,0.8776759259259259,2006,5,0.49,-0.5796385232965737,0.3613963039014374,0.1286036960985626,1.1246107382550332,0.8767400000000002,0.9587391304347826,167.56699999999995,87.67400000000002,66.153,6.0
5_2007,0.0008350363536469509,108.0,0.2947019867549669,0.4091954022988506,212.23799999999997,1.1923483146067415,2007,5,-0.2751677852348994,0.3070557176347444,-0.13650075414781293,-0.13866703108708645,0.8776759259259259,1.1246107382550332,0.8767400000000002,94.789,167.56699999999995,87.67400000000002,14.0
5_2008,0.0005223921808327571,178.0,0.23462088698140202,0.36444444444444446,206.02000000000007,1.2562195121951223,2008,5,0.6481481481481481,-0.37440785835101276,0.46113537117903936,0.18701277696910878,1.1923483146067415,0.8776759259259259,1.1246107382550332,212.23799999999997,94.789,167.56699999999995,18.0
5_2009,0.0006240882466686271,164.0,0.25404732254047324,0.37362637362637363,229.45599999999996,1.12478431372549,2009,5,-0.0786516853932584,0.19467379024271403,0.10579796772265393,-0.18444965311591233,1.2562195121951223,1.1923483146067415,0.8776759259259259,206.02000000000007,212.23799999999997,94.789,14.0
5_2010,0.0005243503745070071,204.0,0.2773480662983425,0.40549273021001614,357.076,1.422613545816733,2010,5,0.24390243902439024,-0.15981373258352338,0.09297297297297291,0.15092946605141733,1.12478431372549,1.2562195121951223,1.1923483146067415,229.45599999999996,206.02000000000007,212.23799999999997,19.0
5_2011,0.00041064628306828547,251.0,0.23732057416267943,0.352773826458037,370.5480000000004,1.4941451612903243,2011,5,0.23039215686274517,-0.21684754501343873,0.185459940652819,0.04493221620992616,1.422613545816733,1.12478431372549,1.2562195121951223,357.076,229.45599999999996,206.02000000000007,26.0
5_2012,0.0004469638185680502,248.0,0.26338147833474934,0.3831891223733004,422.96799999999973,1.3644129032258057,2012,5,-0.01195219123505975,0.08843994697432955,0.052148518982060965,-0.06410071021712072,1.4941451612903243,1.422613545816733,1.12478431372549,370.5480000000004,357.076,229.45599999999996,28.0
5_2013,0.00038010019185194565,310.0,0.24962962962962962,0.376536312849162,528.4529999999995,1.568109792284865,2013,5,0.25,-0.1495951661821695,0.12093576526566219,0.1290642347343378,1.3644129032258057,1.4941451612903243,1.422613545816733,422.96799999999973,370.5480000000004,357.076,28.0
5_2014,0.00029919884951151455,337.0,0.23446893787575152,0.3517034068136273,534.9429999999995,1.5240541310541298,2014,5,0.08709677419354844,-0.21284215076624668,0.11602405376724434,-0.028927279573695897,1.568109792284865,1.3644129032258057,1.4941451612903243,528.4529999999995,422.96799999999973,370.5480000000004,26.0
5_2015,0.00029096177375657786,351.0,0.22270742358078602,0.3416267942583732,501.3019999999993,1.4042072829131633,2015,5,0.041543026706231556,-0.02753043926600962,0.12107765451664032,-0.07953462781040876,1.5240541310541298,1.568109792284865,1.3644129032258057,534.9429999999995,528.4529999999995,422.96799999999973,46.0
5_2016,0.0003614875273750608,357.0,0.23403052572074617,0.3689839572192513,609.4169999999995,1.4720217391304335,2016,5,0.017094017094017033,0.2423883821848214,0.037319762510602095,-0.02022574541658506,1.4042072829131633,1.5240541310541298,1.568109792284865,501.3019999999993,534.9429999999995,528.4529999999995,60.0
5_2017,0.000253099806052275,414.0,0.23452256033578175,0.3669950738916256,594.8160000000004,1.3306845637583902,2017,5,0.1596638655462186,-0.29983806664047985,0.07331698010357046,0.08634688544264812,1.4720217391304335,1.4042072829131633,1.5240541310541298,609.4169999999995,501.3019999999993,534.9429999999995,63.0
5_2018,0.0001962462109182529,447.0,0.2158920539730135,0.33410672853828305,0.0,0.0,2018,5,0.07971014492753614,-0.22462915330041622,0.06500761808024369,0.014702526847292452,1.3306845637583902,1.4720217391304335,1.4042072829131633,594.8160000000004,609.4169999999995,501.3019999999993,71.0
6_1996,0.002768031189083821,20.0,0.2857142857142857,0.37142857142857144,0.0,0.0,1996,6,-0.9552572706935123,13.104889853067556,,,0.0,1.3306845637583902,1.4720217391304335,0.0,594.8160000000004,609.4169999999995,2.0
6_1997,0.006709463343788766,26.0,0.2894736842105263,0.4177215189873418,0.0,0.0,1997,6,0.30000000000000004,1.423911757298336,0.1802721088435375,0.11972789115646254,0.0,0.0,1.3306845637583902,0.0,0.0,594.8160000000004,3.0
6_1998,0.004834911302369346,33.0,0.27972027972027974,0.40404040404040403,0.0,0.0,1998,6,0.26923076923076916,-0.27938926637922135,0.0835734870317002,0.18565728219906896,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6_1999,0.0024439692044482464,40.0,0.2916666666666667,0.4016393442622951,34.96900000000001,0.71365306122449,1999,6,0.21212121212121215,-0.49451622757782954,0.1914893617021276,0.020631850419084552,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6_2000,0.0018101192781655349,49.0,0.25252525252525254,0.3597122302158273,27.561000000000003,0.55122,2000,6,0.2250000000000001,-0.25935266497181997,0.1004464285714286,0.12455357142857149,0.71365306122449,0.0,0.0,34.96900000000001,0.0,0.0,2.0
6_2001,0.0009651136392301289,50.0,0.19626168224299065,0.2978723404255319,29.14100000000001,0.6938333333333335,2001,6,0.020408163265306145,-0.4668231807308173,0.08924949290060846,-0.06884132963530232,0.55122,0.71365306122449,0.0,27.561000000000003,34.96900000000001,0.0,0.0
6_2002,0.002821091256465406,42.0,0.21645021645021645,0.352112676056338,47.86499999999998,0.9572999999999996,2002,6,,,,,,,,,,,3.0
6_2003,0.0016097542590079903,50.0,0.2737642585551331,0.43902439024390244,56.952000000000005,0.791,2003,6,0.19047619047619047,-0.42938596710803356,0.21805792163543436,-0.027581731159243894,0.9572999999999996,,,47.86499999999998,,,4.0
6_2004,0.0007674639457585194,72.0,0.2646048109965636,0.3869346733668342,47.614,0.6183636363636363,2004,6,0.43999999999999995,-0.5232415497807297,0.16083916083916083,0.2791608391608391,0.791,0.9572999999999996,,56.952000000000005,47.86499999999998,,0.0
6_2005,0.0013198757763975154,77.0,0.33240997229916897,0.44609665427509293,106.66100000000003,0.8888416666666669,2005,6,0.06944444444444442,0.71978864113678,0.17349397590361448,-0.10404953145917006,0.6183636363636363,0.791,0.9572999999999996,47.614,56.952000000000005,47.86499999999998,7.0
6_2006,0.0005119083566090436,120.0,0.21621621621621623,0.3087719298245614,51.95399999999998,0.5903863636363634,2006,6,0.5584415584415585,-0.6121541392279717,0.3613963039014374,0.19704525454012112,0.8888416666666669,0.6183636363636363,0.791,106.66100000000003,47.614,56.952000000000005,5.0
6_2007,0.000820362668049157,88.0,0.2669404517453799,0.38461538461538464,94.63500000000003,0.7279615384615388,2007,6,-0.2666666666666667,0.6025576794318428,-0.13650075414781293,-0.1301659125188538,0.5903863636363634,0.8888416666666669,0.6183636363636363,51.95399999999998,106.66100000000003,47.614,11.0
6_2008,0.0006155362116283563,130.0,0.2942176870748299,0.4424552429667519,161.72100000000006,0.9348034682080928,2008,6,0.4772727272727273,-0.24967793440416197,0.46113537117903936,0.016137356093687938,0.7279615384615388,0.5903863636363634,0.8888416666666669,94.63500000000003,51.95399999999998,106.66100000000003,16.0
6_2009,0.00036589652076046475,173.0,0.23388305847076463,0.33986928104575165,132.85999999999999,0.8516666666666666,2009,6,0.3307692307692307,-0.4055645892992841,0.10579796772265393,0.22497126304657677,0.9348034682080928,0.7279615384615388,0.5903863636363634,161.72100000000006,94.63500000000003,51.95399999999998,12.0
6_2010,0.0005615195045841489,156.0,0.2877604166666667,0.4018181818181818,242.7380000000001,1.0983619909502267,2010,6,-0.09826589595375723,0.5346401857473504,0.09297297297297291,-0.19123886892673014,0.8516666666666666,0.9348034682080928,0.7279615384615388,132.85999999999999,161.72100000000006,94.63500000000003,19.0
6_2011,0.0003673129949308728,221.0,0.22107674684994272,0.3385964912280702,217.0849999999999,1.124792746113989,2011,6,0.41666666666666674,-0.34585888480775373,0.185459940652819,0.23120672601384773,1.0983619909502267,0.8516666666666666,0.9348034682080928,242.7380000000001,132.85999999999999,161.72100000000006,19.0
6_2012,0.00041580153407056537,193.0,0.2308488612836439,0.3500784929356358,241.8030000000001,1.0843183856502248,2012,6,-0.12669683257918551,0.1320087767349969,0.052148518982060965,-0.17884535156124648,1.124792746113989,1.0983619909502267,0.8516666666666666,217.0849999999999,242.7380000000001,132.85999999999999,18.0
6_2013,0.000354556346499113,223.0,0.2504725897920605,0.3891336270190896,259.3449999999998,0.9786603773584898,2013,6,0.15544041450777213,-0.14729427997025735,0.12093576526566219,0.03450464924210994,1.0843183856502248,1.124792746113989,1.0983619909502267,241.8030000000001,217.0849999999999,242.7380000000001,26.0
6_2014,0.00025537534861816327,265.0,0.22707797772065125,0.351925630810093,268.6999999999999,1.013962264150943,2014,6,0.188340807174888,-0.2797326824361268,0.11602405376724434,0.07231675340764365,0.9786603773584898,1.0843183856502248,1.124792746113989,259.3449999999998,241.8030000000001,217.0849999999999,29.0
6_2015,0.0002427699809047346,265.0,0.22459016393442624,0.3407960199004975,261.91700000000026,0.9559014598540155,2015,6,0.0,-0.04936015861216181,0.12107765451664032,-0.12107765451664032,1.013962264150943,0.9786603773584898,1.0843183856502248,268.6999999999999,259.3449999999998,241.8030000000001,32.0
6_2016,0.00024599599637902057,274.0,0.22955738934733683,0.3621301775147929,362.78699999999986,1.1855784313725486,2016,6,0.03396226415094339,0.013288362351323357,0.037319762510602095,-0.003357498359658706,0.9559014598540155,1.013962264150943,0.9786603773584898,261.91700000000026,268.6999999999999,259.3449999999998,31.0
6_2017,0.00022926586824427238,306.0,0.22214435879467415,0.3534002229654404,376.76899999999966,1.18854574132492,2017,6,0.11678832116788329,-0.06800975780504614,0.07331698010357046,0.04347134106431283,1.1855784313725486,0.9559014598540155,1.013962264150943,362.78699999999986,261.91700000000026,268.6999999999999,32.0
6_2018,0.00023060477465946123,317.0,0.23148148148148148,0.3597122302158273,0.0,0.0,2018,6,0.03594771241830075,0.005839972715704356,0.06500761808024369,-0.029059905661942942,1.18854574132492,1.1855784313725486,0.9559014598540155,376.76899999999966,362.78699999999986,261.91700000000026,59.0
7_1996,0.0070738574832142085,15.0,0.23529411764705882,0.35555555555555557,0.0,0.0,1996,7,-0.9526813880126183,29.67524292877421,,,0.0,1.18854574132492,1.1855784313725486,0.0,376.76899999999966,362.78699999999986,0.0
7_1997,0.004035826668414842,16.0,0.30120481927710846,0.44642857142857145,0.0,0.0,1997,7,0.06666666666666665,-0.42947300281471756,0.1802721088435375,-0.11360544217687085,0.0,0.0,1.18854574132492,0.0,0.0,376.76899999999966,3.0
7_1998,0.001594058826969183,25.0,0.29292929292929293,0.4142857142857143,0.0,0.0,1998,7,0.5625,-0.6050229710198917,0.0835734870317002,0.4789265129682998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_1999,0.0014123477183563909,29.0,0.2857142857142857,0.38636363636363635,37.769000000000005,1.1108529411764707,1999,7,0.15999999999999992,-0.11399272444561115,0.1914893617021276,-0.03148936170212768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_2000,0.0017356082033322376,34.0,0.2517985611510791,0.35714285714285715,34.473000000000006,0.9849428571428573,2000,7,0.17241379310344818,0.2288816562482494,0.1004464285714286,0.07196736453201957,1.1108529411764707,0.0,0.0,37.769000000000005,0.0,0.0,0.0
7_2001,0.0035243116241022556,35.0,0.174496644295302,0.2736842105263158,42.284,1.6263076923076922,2001,7,0.02941176470588225,1.0305917068932042,0.08924949290060846,-0.059837728194726214,0.9849428571428573,1.1108529411764707,0.0,34.473000000000006,37.769000000000005,0.0,3.0
7_2002,0.0019155733441447729,26.0,0.2345679012345679,0.3838383838383838,51.76599999999999,1.3622631578947366,2002,7,,,,,,,,,,,1.0
7_2003,0.002758337499107334,38.0,0.2569832402234637,0.41818181818181815,43.539,0.9465,2003,7,0.46153846153846145,0.43995399995442197,0.21805792163543436,0.2434805399030271,1.3622631578947366,,,51.76599999999999,,,6.0
7_2004,0.0018615807291237018,46.0,0.3062200956937799,0.43243243243243246,60.78299999999999,0.9497343749999998,2004,7,0.21052631578947367,-0.3251077035619625,0.16083916083916083,0.04968715495031284,0.9465,1.3622631578947366,,43.539,51.76599999999999,,2.0
7_2005,0.0009259888285024154,64.0,0.37410071942446044,0.48598130841121495,116.25100000000002,1.117798076923077,2005,7,0.3913043478260869,-0.5025792789881831,0.17349397590361448,0.21781037192247243,0.9497343749999998,0.9465,1.3622631578947366,60.78299999999999,43.539,51.76599999999999,6.0
7_2006,0.0003542166295997352,104.0,0.2246153846153846,0.3029045643153527,50.959,0.698068493150685,2006,7,0.625,-0.6174720269869743,0.3613963039014374,0.2636036960985626,1.117798076923077,0.9497343749999998,0.9465,116.25100000000002,60.78299999999999,43.539,2.0
7_2007,0.000724225629775277,73.0,0.25647668393782386,0.358695652173913,120.09499999999997,1.2130808080808078,2007,7,-0.29807692307692313,1.0445839332660691,-0.13650075414781293,-0.1615761689291102,0.698068493150685,1.117798076923077,0.9497343749999998,50.959,116.25100000000002,60.78299999999999,10.0
