Topic_Year,Topic_num,Sum_Citation,Five_Year_Percent,Three_Year_Percent,Sum_SJR,Avg_SJR,Year,Topic,Growth_Rate,Citation_Growth_Rate,Year_Sum,Topic_Percent_By_Year,Percent_By_Year_Growth_Rate
7_2010,212.0,14754.0,0.2780586450960566,0.3928571428571429,346.08300000000014,1.2584836363636367,2010,7,-0.0046948356807511304,0.09850346213982575,2022.0,0.10484668644906034,-0.08935976558327874
7_2011,275.0,16266.0,0.2818846466287571,0.4160671462829736,449.25400000000053,1.2946801152737766,2011,7,0.2971698113207548,0.10248068320455461,2397.0,0.114726741760534,0.09423335773490438
7_2012,347.0,12897.0,0.25427350427350426,0.3646578140960163,562.4519999999999,1.5754957983193272,2012,7,0.2618181818181817,-0.20711914422722244,2522.0,0.13758921490880255,0.1992776295869081
7_2013,357.0,11550.0,0.25329153605015675,0.3646209386281589,505.80499999999944,1.2519925742574245,2013,7,0.028818443804034644,-0.1044428936962084,2827.0,0.1262822780332508,-0.08217894755084021
7_2014,404.0,11661.0,0.23801652892561986,0.3621123218776193,541.1829999999994,1.2527384259259249,2014,7,0.13165266106442575,0.009610389610389625,3155.0,0.12805071315372424,0.01400382657024779
7_2015,432.0,9521.0,0.2413793103448276,0.3695324283559578,635.863,1.2976795918367348,2015,7,0.06930693069306937,-0.18351770860132066,3537.0,0.12213740458015267,-0.04617942710301559
7_2016,490.0,7354.0,0.2449528936742934,0.37193460490463215,642.2209999999998,1.1762289377289372,2016,7,0.1342592592592593,-0.22760214263207645,3669.0,0.13355137639683837,0.09345189424911426
7_2017,546.0,4482.0,0.23121149897330595,0.3520950594121326,715.5350000000008,1.2709325044404984,2017,7,0.11428571428571432,-0.39053576285014957,3938.0,0.13864906043676994,0.03817020967858964
7_2018,563.0,1156.0,0.2452619843924192,0.3730921424533635,0.0,0.0,2018,7,0.031135531135531025,-0.7420794288264168,4194.0,0.13423938960419646,-0.03180454897193108
8_2002,46.0,2219.0,0.3136094674556213,0.5353535353535354,51.059,0.963377358490566,2002,8,,,587.0,0.07836456558773425,
8_2003,53.0,3637.0,0.3010204081632653,0.3734177215189873,55.84599999999998,0.9465423728813556,2003,8,0.15217391304347827,0.6390265885534023,715.0,0.07412587412587412,-0.05408938887199766
8_2004,59.0,6564.0,0.3218884120171674,0.4010695187165775,75.801,1.01068,2004,8,0.1132075471698113,0.8047841627715149,830.0,0.07108433734939759,-0.04103205273925892
8_2005,75.0,8482.0,0.2917933130699088,0.4173913043478261,115.07500000000003,1.198697916666667,2005,8,0.27118644067796605,0.29219987812309567,974.0,0.07700205338809035,0.08324922562906756
8_2006,96.0,5165.0,0.2572178477690289,0.3643122676579926,90.63599999999997,0.9248571428571424,2006,8,0.28,-0.3910634284366895,1326.0,0.07239819004524888,-0.059788838612367945
8_2007,98.0,7075.0,0.3050847457627119,0.4260355029585799,184.01,1.2778472222222224,2007,8,0.02083333333333326,0.36979670861568237,1145.0,0.08558951965065502,0.18220524017467232
8_2008,144.0,7403.0,0.26512455516014233,0.381074168797954,174.69100000000003,1.1724228187919463,2008,8,0.4693877551020409,0.046360424028268454,1673.0,0.08607292289300658,0.005647925637678908
8_2009,149.0,7980.0,0.2709580838323353,0.3818565400843882,237.915,1.3144475138121547,2009,8,0.03472222222222232,0.07794137511819543,1850.0,0.08054054054054054,-0.06427552552552562
8_2010,181.0,10383.0,0.2955665024630542,0.42105263157894735,382.029,1.5917874999999997,2010,8,0.21476510067114085,0.30112781954887224,2022.0,0.08951533135509397,0.11143196648942189
8_2011,240.0,8583.0,0.2460401267159451,0.3562691131498471,342.86400000000043,1.4715193133047229,2011,8,0.3259668508287292,-0.17336030049118756,2397.0,0.10012515644555695,0.11852522835865265
8_2012,233.0,7673.0,0.2557924003707136,0.3684913217623498,383.44099999999986,1.389278985507246,2012,8,-0.029166666666666674,-0.10602353489455896,2522.0,0.09238699444885012,-0.07728489294210938
8_2013,276.0,8156.0,0.2671394799054373,0.3997641509433961,521.1229999999994,1.5372359882005882,2013,8,0.18454935622317592,0.06294799947869145,2827.0,0.09762999646268129,0.056750433814945156
8_2014,339.0,7978.0,0.25530458590006844,0.3775303643724696,584.0929999999997,1.5659329758713132,2014,8,0.2282608695652173,-0.02182442373712601,3155.0,0.1074484944532488,0.10056845586715357
8_2015,373.0,6570.0,0.2462962962962963,0.3591359135913592,589.2139999999997,1.4767268170426058,2015,8,0.10029498525073755,-0.17648533467034344,3537.0,0.10545660163980775,-0.018538117482025163
8_2016,399.0,5973.0,0.2445533769063181,0.3677313677313677,669.5489999999994,1.4912004454342973,2016,8,0.06970509383378021,-0.09086757990867578,3669.0,0.10874897792313983,0.03122020084221333
8_2017,449.0,2731.0,0.236417033773862,0.3628850488354621,656.7240000000003,1.3596770186335407,2017,8,0.12531328320802015,-0.5427758245437804,3938.0,0.11401726764855256,0.048444498753231535
8_2018,483.0,738.0,0.23104693140794225,0.3545706371191136,0.0,0.0,2018,8,0.07572383073496658,-0.7297693152691322,4194.0,0.11516452074391989,0.010062099531306323
9_2002,62.0,2117.0,0.25609756097560976,0.504,45.658,0.7247301587301588,2002,9,,,587.0,0.10562180579216354,
9_2003,63.0,2352.0,0.2566037735849057,0.35233160621761656,34.267999999999994,0.5039411764705881,2003,9,0.016129032258064502,0.11100614076523385,715.0,0.08811188811188811,-0.16577938190841424
9_2004,68.0,3317.0,0.3204225352112676,0.4099099099099099,62.294,0.6845494505494506,2004,9,0.0793650793650793,0.4102891156462585,830.0,0.0819277108433735,-0.07018550392044365
9_2005,91.0,5381.0,0.29,0.4218181818181818,94.089,0.8111120689655174,2005,9,0.33823529411764697,0.622249020198975,974.0,0.09342915811088295,0.14038531223577722
9_2006,116.0,2428.0,0.2047058823529412,0.2959183673469388,55.57300000000001,0.6387701149425288,2006,9,0.27472527472527464,-0.5487827541349192,1326.0,0.08748114630467571,-0.06366333515654787
9_2007,87.0,5016.0,0.2874015748031496,0.4183381088825215,111.522,0.7638493150684932,2007,9,-0.25,1.0658978583196048,1145.0,0.07598253275109171,-0.1314410480349344
9_2008,146.0,4998.0,0.2786885245901639,0.4218362282878412,146.328,0.8607529411764706,2008,9,0.6781609195402298,-0.0035885167464114742,1673.0,0.08726838015540944,0.14853212963153806
9_2009,170.0,5843.0,0.26591230551626593,0.37301587301587297,210.2390000000001,1.1182925531914898,2009,9,0.1643835616438356,0.16906762705082024,1850.0,0.0918918918918919,0.05298037763791208
9_2010,188.0,5132.0,0.2528445006321112,0.35842293906810035,189.13000000000008,0.9456500000000004,2010,9,0.10588235294117654,-0.12168406640424434,2022.0,0.09297725024727992,0.011811252690987262
9_2011,200.0,4979.0,0.22209944751381214,0.34125636672325976,238.07499999999987,1.1844527363184074,2011,9,0.06382978723404253,-0.029812938425565094,2397.0,0.08343763037129745,-0.10260165632572626
9_2012,201.0,4445.0,0.22944162436548224,0.3604465709728867,207.2980000000001,0.91724778761062,2012,9,0.004999999999999893,-0.10725045189797144,2522.0,0.07969865186360031,-0.04481165741475024
9_2013,226.0,4037.0,0.2311320754716981,0.3645833333333333,228.1779999999999,0.9313387755102036,2013,9,0.12437810945273631,-0.09178852643419577,2827.0,0.07994340290060134,0.0030709557975949764
9_2014,245.0,4523.0,0.2540633019674936,0.38671875,334.3019999999999,1.1255959595959593,2014,9,0.08407079646017701,0.12038642556353718,3155.0,0.07765451664025357,-0.028631333884969745
9_2015,297.0,2930.0,0.2272727272727273,0.34461910519951633,265.41700000000026,0.9312877192982464,2015,9,0.21224489795918378,-0.3521998673446828,3537.0,0.08396946564885496,0.08132107804954036
9_2016,285.0,2694.0,0.22743947175348495,0.3475336322869955,290.6559999999999,0.9375999999999995,2016,9,-0.04040404040404044,-0.08054607508532419,3669.0,0.0776778413736713,-0.0749275254590055
9_2017,310.0,1283.0,0.2307171853856563,0.3643162393162393,360.3979999999996,1.0568856304985326,2017,9,0.08771929824561409,-0.5237564959168522,3938.0,0.0787201625190452,0.013418513271497678
9_2018,341.0,381.0,0.20502901353965186,0.3281733746130031,0.0,0.0,2018,9,0.10000000000000009,-0.7030397505845674,4194.0,0.08130662851692895,0.032856461611826315
10_2002,23.0,1742.0,0.3516483516483517,0.5818181818181818,32.431000000000004,1.01346875,2002,10,,,587.0,0.039182282793867124,
10_2003,32.0,2259.0,0.412280701754386,0.4607843137254902,31.732,0.6751489361702128,2003,10,0.3913043478260869,0.2967853042479909,715.0,0.044755244755244755,0.14223168136211606
10_2004,47.0,2581.0,0.3013698630136986,0.3577235772357724,26.675,0.60625,2004,10,0.46875,0.14254094732182376,830.0,0.056626506024096385,0.26524849397590367
10_2005,44.0,1992.0,0.24742268041237114,0.34532374100719426,26.091000000000005,0.5435625000000001,2005,10,-0.06382978723404253,-0.22820612165827203,974.0,0.045174537987679675,-0.2022368823452313
10_2006,48.0,1601.0,0.20833333333333331,0.3284671532846715,30.390000000000004,0.6753333333333335,2006,10,0.09090909090909083,-0.196285140562249,1326.0,0.03619909502262444,-0.1986836692719045
10_2007,45.0,4513.0,0.2610441767068273,0.4113924050632912,72.93,1.122,2007,10,-0.0625,1.8188632104934417,1145.0,0.039301310043668124,0.0856986899563319
10_2008,65.0,2779.0,0.27075812274368233,0.40540540540540543,76.90700000000002,1.025426666666667,2008,10,0.4444444444444444,-0.384223354752936,1673.0,0.038852361028093245,-0.01142325828518298
10_2009,75.0,2633.0,0.26031746031746034,0.36936936936936937,101.46299999999997,1.237353658536585,2009,10,0.15384615384615374,-0.05253688377114074,1850.0,0.04054054054054054,0.04345114345114354
10_2010,82.0,2541.0,0.25,0.3617886178861789,81.80000000000003,0.919101123595506,2010,10,0.09333333333333327,-0.03494113178883407,2022.0,0.040553907022749754,0.00032970656116049213
10_2011,89.0,2878.0,0.2647754137115839,0.3957597173144876,125.429,1.1199017857142857,2011,10,0.08536585365853666,0.13262495080676895,2397.0,0.037129745515227366,-0.08443481180744228
10_2012,112.0,2715.0,0.2618556701030928,0.3871951219512195,118.20899999999996,0.9307795275590548,2012,10,0.2584269662921348,-0.05663655316191796,2522.0,0.04440919904837431,0.19605449571857547
10_2013,127.0,2461.0,0.23933209647495365,0.3505434782608696,110.916,0.8598139534883722,2013,10,0.1339285714285714,-0.0935543278084715,2827.0,0.04492394764768306,0.011591035423720308
10_2014,129.0,2797.0,0.2605177993527508,0.3860911270983213,175.49999999999991,1.0900621118012421,2014,10,0.015748031496062964,0.1365298659081675,3155.0,0.040887480190174325,-0.0898511299399779
10_2015,161.0,1934.0,0.21861152141802068,0.3378995433789954,184.081,1.2437905405405405,2015,10,0.24806201550387597,-0.30854486950303894,3537.0,0.04551880124399208,0.11326990639375989
10_2016,148.0,1627.0,0.2344173441734417,0.3589211618257261,173.89699999999996,1.0051849710982657,2016,10,-0.08074534161490687,-0.15873836608066183,3669.0,0.04033796674843282,-0.11381746342107524
10_2017,173.0,1176.0,0.2557856272838002,0.3954802259887006,220.90399999999997,1.0519238095238093,2017,10,0.16891891891891886,-0.27719729563614015,3938.0,0.04393092940578974,0.089071486417855
10_2018,210.0,283.0,0.23704520396912898,0.3595317725752508,0.0,0.0,2018,10,0.21387283236994215,-0.7593537414965986,4194.0,0.05007153075822604,0.13977854408031298
11_2002,30.0,2013.0,0.3471074380165289,0.5833333333333334,40.11599999999999,0.955142857142857,2002,11,,,587.0,0.05110732538330494,
11_2003,42.0,3091.0,0.3188405797101449,0.3793103448275862,52.032,1.1825454545454546,2003,11,0.3999999999999999,0.53551912568306,715.0,0.05874125874125874,0.1493706293706294
11_2004,44.0,4300.0,0.3216374269005848,0.3900709219858156,53.69199999999999,0.9762181818181817,2004,11,0.04761904761904767,0.39113555483662243,830.0,0.05301204819277108,-0.09753298909925412
11_2005,55.0,3835.0,0.2962962962962963,0.42105263157894735,58.56699999999999,0.8134305555555553,2005,11,0.25,-0.10813953488372097,974.0,0.05646817248459959,0.0651950718685832
11_2006,72.0,1632.0,0.1839080459770115,0.2742857142857143,53.861,1.122104166666667,2006,11,0.3090909090909091,-0.574445893089961,1326.0,0.05429864253393665,-0.03842040312628536
11_2007,48.0,3421.0,0.2724252491694352,0.405940594059406,111.63899999999994,1.3614512195121944,2007,11,-0.33333333333333337,1.0962009803921569,1145.0,0.04192139737991266,-0.22794759825327515
11_2008,82.0,2790.0,0.25072886297376096,0.39814814814814814,110.752,1.287813953488372,2008,11,0.7083333333333333,-0.18444899152294647,1673.0,0.049013747758517634,0.1691821079896394
11_2009,86.0,2404.0,0.25773195876288657,0.373134328358209,114.507,1.14507,2009,11,0.04878048780487809,-0.13835125448028673,1850.0,0.046486486486486484,-0.05156229400131851
11_2010,100.0,4870.0,0.2882882882882883,0.4076433121019109,205.437,1.6049765625,2010,11,0.16279069767441867,1.0257903494176372,2022.0,0.04945598417408507,0.0638787293262486
11_2011,128.0,3014.0,0.21115537848605576,0.31736526946107785,118.36100000000003,1.1166132075471702,2011,11,0.28,-0.38110882956878855,2397.0,0.05340008343763037,0.07974968710888608
11_2012,106.0,3138.0,0.2526690391459075,0.3776595744680851,169.267,1.1920211267605634,2012,11,-0.171875,0.041141340411413374,2522.0,0.04203013481363997,-0.21292005352894516
11_2013,142.0,2855.0,0.2347266881028939,0.37055837563451777,162.89100000000005,1.115691780821918,2013,11,0.3396226415094339,-0.0901848311026131,2827.0,0.050229925716307036,0.19509313826911634
11_2014,146.0,2924.0,0.23906705539358605,0.3628318584070797,245.814,1.4988658536585366,2014,11,0.028169014084507005,0.024168126094570974,3155.0,0.046275752773375596,-0.0787214571103323
11_2015,164.0,1998.0,0.2345679012345679,0.35550935550935553,247.32200000000003,1.4463274853801171,2015,11,0.12328767123287676,-0.3166894664842681,3537.0,0.046366977664687586,0.0019713324115706587
11_2016,171.0,1632.0,0.21733668341708545,0.3405511811023622,253.45199999999997,1.465040462427745,2016,11,0.04268292682926833,-0.18318318318318316,3669.0,0.04660670482420278,0.005170213190275774
11_2017,173.0,939.0,0.22511848341232227,0.3558052434456929,291.99500000000006,1.5368157894736845,2017,11,0.011695906432748648,-0.4246323529411765,3938.0,0.04393092940578974,-0.057411812924897276
11_2018,190.0,301.0,0.2304299889746417,0.36538461538461536,0.0,0.0,2018,11,0.09826589595375723,-0.6794462193823216,4194.0,0.04530281354315689,0.031228206548854498
12_2002,30.0,3027.0,0.2371134020618557,0.4339622641509434,22.126,0.962,2002,12,,,587.0,0.05110732538330494,
12_2003,23.0,2006.0,0.27884615384615385,0.35365853658536583,29.758000000000003,1.0261379310344827,2003,12,-0.23333333333333328,-0.33729765444334325,715.0,0.032167832167832165,-0.3705827505827506
12_2004,29.0,2173.0,0.3643410852713178,0.4747474747474748,41.30299999999999,0.878787234042553,2004,12,0.26086956521739135,0.08325024925224334,830.0,0.03493975903614458,0.08617077003666851
12_2005,47.0,3171.0,0.328125,0.4532374100719425,50.41599999999999,0.8002539682539681,2005,12,0.6206896551724137,0.4592728946157385,974.0,0.048254620123203286,0.38108050697443874
12_2006,63.0,5115.0,0.3076923076923077,0.3956043956043956,55.42399999999998,0.7697777777777774,2006,12,0.34042553191489366,0.6130558183538315,1326.0,0.04751131221719457,-0.015403870222393423
12_2007,72.0,6435.0,0.2773972602739726,0.375,89.10000000000002,1.1000000000000003,2007,12,0.1428571428571428,0.25806451612903225,1145.0,0.062882096069869,0.3235184029943856
12_2008,81.0,8436.0,0.30606860158311344,0.4312267657992565,151.98900000000006,1.3102500000000006,2008,12,0.125,0.31095571095571106,1673.0,0.0484160191273162,-0.2300508069336522
12_2009,116.0,7180.0,0.2951167728237792,0.41369047619047616,234.28899999999993,1.6855323741007189,2009,12,0.4320987654320987,-0.14888572783309628,1850.0,0.0627027027027027,0.29508174841508183
12_2010,139.0,7086.0,0.25,0.3478260869565217,221.012,1.6250882352941176,2010,12,0.19827586206896552,-0.013091922005571077,2022.0,0.06874381800197824,0.09634537330741155
12_2011,136.0,6239.0,0.24600638977635786,0.35897435897435903,227.84,1.4794805194805194,2011,12,-0.021582733812949617,-0.11953147050522162,2397.0,0.05673758865248227,-0.17465176794734427
12_2012,154.0,5797.0,0.24410540915395285,0.3776824034334764,298.6840000000003,1.6970681818181836,2012,12,0.13235294117647056,-0.07084468664850141,2522.0,0.06106264869151467,0.07622918318794603
12_2013,176.0,8337.0,0.2657766990291262,0.3989071038251366,375.17500000000007,1.7131278538812789,2013,12,0.1428571428571428,0.43815766775918585,2827.0,0.0622568093385214,0.01955631916721412
12_2014,219.0,6819.0,0.26502145922746784,0.3847352024922118,374.0569999999999,1.5144008097165986,2014,12,0.24431818181818188,-0.18207988485066573,3155.0,0.0694136291600634,0.11495641838351833
12_2015,247.0,6956.0,0.2880143112701252,0.4086294416243655,507.62199999999945,1.576465838509315,2015,12,0.1278538812785388,0.020090922422642654,3537.0,0.06983319197059655,0.006044386608365704
12_2016,322.0,4277.0,0.25038880248833595,0.3613916947250281,444.268,1.379714285714286,2016,12,0.30364372469635637,-0.3851351351351351,3669.0,0.0877623330607795,0.2567423969067899
12_2017,322.0,2450.0,0.2318339100346021,0.3421859039836568,501.48899999999946,1.4969820895522374,2017,12,0.0,-0.42716857610474634,3938.0,0.08176739461655663,-0.0683087861858811
12_2018,335.0,627.0,0.20078226857887874,0.3191709844559585,0.0,0.0,2018,12,0.04037267080745344,-0.7440816326530613,4194.0,0.0798760133524082,-0.02313124042924397
13_2002,35.0,7351.0,0.4046242774566474,0.6666666666666666,61.50100000000001,0.8785857142857144,2002,13,,,587.0,0.059625212947189095,
13_2003,70.0,5538.0,0.330316742081448,0.4101123595505618,76.11000000000003,1.0426027397260278,2003,13,1.0,-0.24663311114134134,715.0,0.0979020979020979,0.641958041958042
13_2004,73.0,4882.0,0.31007751937984496,0.3587443946188341,91.916,1.14895,2004,13,0.04285714285714293,-0.11845431563741426,830.0,0.08795180722891566,-0.10163511187607577
13_2005,80.0,5058.0,0.3008130081300813,0.4204545454545455,117.19800000000005,1.0558378378378384,2005,13,0.09589041095890405,0.036050798852929056,974.0,0.08213552361396304,-0.06613034795083117
13_2006,111.0,4194.0,0.22505800464037126,0.3368055555555556,85.68299999999998,0.8833298969072163,2006,13,0.38749999999999996,-0.1708185053380783,1326.0,0.083710407239819,0.019174208144796312
13_2007,97.0,9016.0,0.27364185110663986,0.3953488372093023,166.34900000000005,1.2231544117647062,2007,13,-0.12612612612612617,1.1497377205531714,1145.0,0.08471615720524017,0.012014634722058437
13_2008,136.0,9317.0,0.3128038897893031,0.4530516431924882,261.4119999999999,1.3544663212435228,2008,13,0.402061855670103,0.033385093167701774,1673.0,0.0812910938433951,-0.040429871642398085
13_2009,193.0,9290.0,0.2673942701227831,0.37333333333333335,347.25799999999987,1.7717244897959177,2009,13,0.4191176470588236,-0.0028979285177632708,1850.0,0.10432432432432433,0.2833426073131955
13_2010,196.0,11335.0,0.2825836216839677,0.3864353312302839,511.71799999999985,2.0886448979591834,2010,13,0.015544041450777257,0.2201291711517761,2022.0,0.09693372898120672,-0.07084249422159361
13_2011,245.0,8327.0,0.2509727626459144,0.369098712446352,433.49600000000015,1.6802170542635662,2011,13,0.25,-0.2653727393030437,2397.0,0.10221109720483938,0.05444305381727155
13_2012,258.0,9538.0,0.2440677966101695,0.3640960809102402,520.7739999999999,1.8082430555555549,2012,13,0.05306122448979589,0.14543052720067262,2522.0,0.10229976209357652,0.0008674683196037147
13_2013,288.0,6534.0,0.2179080824088748,0.33495736906211937,363.1789999999999,1.3206509090909089,2013,13,0.11627906976744184,-0.31495072342210106,2827.0,0.10187477891758047,-0.004154292906442092
13_2014,275.0,6911.0,0.2576601671309192,0.3965702036441586,571.5839999999997,1.5448216216216208,2014,13,-0.04513888888888884,0.05769819406183041,3155.0,0.08716323296354993,-0.14440812643070955
13_2015,370.0,6872.0,0.23161290322580644,0.35756972111553786,635.567,1.7703816155988858,2015,13,0.34545454545454546,-0.0056431775430473285,3537.0,0.10460842521911225,0.2001439329683603
13_2016,359.0,4145.0,0.2034525277435265,0.31161473087818703,586.5230000000005,1.7773424242424256,2016,13,-0.02972972972972976,-0.39682770663562283,3669.0,0.09784682474788771,-0.06463724558573292
13_2017,330.0,3062.0,0.22486926205694366,0.3596654275092937,651.3590000000003,1.683098191214471,2017,13,-0.0807799442896936,-0.26127864897466824,3938.0,0.08379888268156424,-0.14357075053298274
13_2018,387.0,575.0,0.21753246753246752,0.35924932975871315,0.0,0.0,2018,13,0.17272727272727262,-0.8122142390594382,4194.0,0.09227467811158799,0.10114449213161669
14_2002,15.0,1135.0,0.2777777777777778,0.5714285714285714,14.522,0.7261,2002,14,,,587.0,0.02555366269165247,
14_2003,20.0,2730.0,0.32142857142857145,0.4354838709677419,18.999000000000002,0.7036666666666667,2003,14,0.33333333333333326,1.4052863436123348,715.0,0.027972027972027972,0.09463869463869479
14_2004,27.0,1623.0,0.32608695652173914,0.3896103896103896,39.977,1.3325666666666671,2004,14,0.3500000000000001,-0.4054945054945055,830.0,0.03253012048192771,0.16295180722891556
14_2005,30.0,1673.0,0.30303030303030304,0.4123711340206185,47.305,1.182625,2005,14,0.11111111111111116,0.030807147258163914,974.0,0.030800821355236138,-0.05315993611681491
14_2006,40.0,1186.0,0.17605633802816897,0.2631578947368421,12.144000000000002,0.4857600000000001,2006,14,0.33333333333333326,-0.2910938433950986,1326.0,0.030165912518853696,-0.020613373554549952
14_2007,25.0,1337.0,0.2278481012658228,0.3564356435643564,41.404,1.1501111111111109,2007,14,-0.375,0.12731871838111308,1145.0,0.021834061135371178,-0.2762008733624455
14_2008,36.0,2393.0,0.24277456647398846,0.4077669902912621,48.42700000000001,1.1530238095238097,2008,14,0.43999999999999995,0.7898279730740463,1673.0,0.021518230723251645,-0.014465032875074613
14_2009,42.0,1432.0,0.3125,0.4545454545454545,81.083,1.2474307692307691,2009,14,0.16666666666666674,-0.40158796489761805,1850.0,0.022702702702702703,0.05504504504504504
14_2010,65.0,3219.0,0.2911392405063291,0.3920454545454545,86.52700000000004,1.2540144927536236,2010,14,0.5476190476190477,1.247905027932961,2022.0,0.03214638971315529,0.41597192784136383
14_2011,69.0,3586.0,0.2535211267605634,0.3495145631067961,145.88199999999995,2.0261388888888887,2011,14,0.06153846153846154,0.11401056228642426,2397.0,0.028785982478097622,-0.10453451429671701
14_2012,72.0,1832.0,0.20766773162939295,0.3155339805825243,85.16699999999997,1.310261538461538,2012,14,0.04347826086956519,-0.48912437255995533,2522.0,0.028548770816812053,-0.0082405268420509
14_2013,65.0,1770.0,0.23011363636363635,0.3715596330275229,90.52600000000002,1.1176049382716051,2013,14,-0.09722222222222221,-0.03384279475982532,2827.0,0.022992571630703926,-0.19462131038006525
14_2014,81.0,1434.0,0.2641025641025641,0.4136546184738956,101.72499999999997,0.9876213592233006,2014,14,0.24615384615384617,-0.18983050847457628,3155.0,0.02567353407290016,0.11660124344751921
14_2015,103.0,1333.0,0.23205741626794255,0.3451957295373665,120.774,1.2450927835051546,2015,14,0.27160493827160503,-0.0704323570432357,3537.0,0.029120723777212327,0.1342701668778381
14_2016,97.0,1013.0,0.2412280701754386,0.3548387096774194,120.811,1.098281818181818,2016,14,-0.058252427184465994,-0.24006001500375096,3669.0,0.026437721449986372,-0.09213377894561359
14_2017,110.0,831.0,0.25665399239543724,0.3947368421052632,181.63700000000003,1.3454592592592596,2017,14,0.134020618556701,-0.17966436327739388,3938.0,0.027932960893854747,0.056557046593330496
14_2018,135.0,186.0,0.2327586206896552,0.35526315789473684,0.0,0.0,2018,14,0.2272727272727273,-0.776173285198556,4194.0,0.032188841201716736,0.1523605150214593
